DATA_TYPE,TIS_DATA_REQUEST,SITE_XN_ROUTE,LOC_LEG,DATE,TIME,CLASS,LANE,SPEED,WHEELBASE,HEADWAY,GAP,AXLE,AXLE_GROUPING,RHO,VEHICLE,DIRECTION
IND,208,8176,59446,23/08/2021,00:23:35,15,1,26.3,1.1,0.0,0.1,2,1,1.00,CYCLE,E
IND,208,8176,59446,23/08/2021,00:28:00,15,1,33.0,1.1,265.5,265.3,2,1,1.00,CYCLE,E
IND,208,8176,59447,23/08/2021,03:22:12,15,0,22.7,1.0,10717.3,10717.3,2,1,1.00,CYCLE,W
IND,208,8176,59447,23/08/2021,05:38:58,15,0,22.7,1.1,8206.4,8206.2,2,1,1.00,CYCLE,W
IND,208,8176,59446,23/08/2021,05:59:15,15,1,26.1,1.0,19875.1,19875.0,2,1,1.00,CYCLE,E
IND,208,8176,59447,23/08/2021,06:03:30,15,0,26.6,1.1,1471.9,1471.8,2,1,1.00,CYCLE,W
IND,208,8176,59447,23/08/2021,06:15:35,15,0,16.9,1.1,724.9,724.7,2,1,1.00,CYCLE,W
IND,208,8176,59447,23/08/2021,06:19:40,15,0,23.7,1.2,245.0,244.7,2,1,1.00,CYCLE,W
IND,208,8176,59447,23/08/2021,06:21:54,15,0,25.3,0.8,133.5,133.3,2,1,1.00,CYCLE,W
IND,208,8176,59446,23/08/2021,06:29:50,15,1,18.2,1.0,1545.3,1545.2,2,1,1.00,CYCLE,E
IND,208,8176,59447,23/08/2021,06:29:56,15,0,24.6,1.0,482.3,482.6,2,1,0.80,CYCLE,W
IND,208,8176,59446,23/08/2021,06:34:34,15,1,25.3,1.1,283.6,283.3,2,1,1.00,CYCLE,E
IND,208,8176,59447,23/08/2021,06:39:30,15,0,26.9,1.1,574.2,573.5,2,1,1.00,CYCLE,W
IND,208,8176,59447,23/08/2021,06:45:37,15,0,21.2,1.0,367.5,367.3,2,1,1.00,CYCLE,W
IND,208,8176,59447,23/08/2021,06:46:12,15,0,20.5,1.0,34.3,34.1,2,1,1.00,CYCLE,W
IND,208,8176,59447,23/08/2021,06:47:09,15,0,22.6,0.9,57.2,57.0,2,1,1.00,CYCLE,W
IND,208,8176,59447,23/08/2021,06:47:38,15,0,23.1,1.1,28.7,28.6,2,1,1.00,CYCLE,W
IND,208,8176,59446,23/08/2021,06:48:52,15,1,27.4,1.1,857.8,857.7,2,1,1.00,CYCLE,E
IND,208,8176,59446,23/08/2021,06:50:35,15,1,28.6,1.1,103.7,103.5,2,1,1.00,CYCLE,E
IND,208,8176,59446,23/08/2021,06:57:35,15,1,29.7,1.0,419.5,419.4,2,1,1.00,CYCLE,E
IND,208,8176,59446,23/08/2021,07:02:04,15,1,18.8,1.0,269.3,269.8,2,1,0.80,CYCLE,E
