DATA_TYPE,TIS_DATA_REQUEST,SITE_XN_ROUTE,LOC_LEG,DATE,TIME,CLASS,LANE,SPEED,WHEELBASE,HEADWAY,GAP,AXLE,AXLE_GROUPING,RHO,VEHICLE,DIRECTION
IND,208,34217,63753,09/08/2021,05:44:30,15,2,29.3,1.0,662.1,662.1,2,1,1.00,CYCLE,W
IND,208,34217,63753,09/08/2021,06:26:32,15,2,19.8,1.0,1967.0,1966.9,2,1,1.00,CYCLE,W
IND,208,34217,63753,09/08/2021,06:44:46,15,2,19.2,1.1,328.4,328.1,2,1,1.00,CYCLE,W
IND,208,34217,63753,09/08/2021,07:25:49,15,2,23.0,1.1,19.0,18.7,2,1,1.00,CYCLE,W
IND,208,34217,63753,09/08/2021,08:02:44,15,2,19.5,1.1,9.7,9.7,2,1,1.00,CYCLE,W
IND,208,34217,63753,09/08/2021,08:04:39,15,2,18.7,1.0,115.2,114.9,2,1,1.00,CYCLE,W
IND,208,34217,63753,09/08/2021,08:08:06,15,2,22.8,1.1,7.2,6.9,2,1,1.00,CYCLE,W
IND,208,34217,63753,09/08/2021,08:38:28,15,2,26.7,1.0,20.5,20.2,2,1,1.00,CYCLE,W
IND,208,34217,63753,09/08/2021,10:25:14,15,2,17.8,1.0,1215.4,1215.0,2,1,1.00,CYCLE,W
IND,208,34217,63753,09/08/2021,10:54:34,15,2,20.6,1.0,267.1,267.1,2,1,1.00,CYCLE,W
IND,208,34217,63753,09/08/2021,11:31:50,15,2,22.5,1.0,387.4,387.2,2,1,1.00,CYCLE,W
IND,208,34217,63753,09/08/2021,11:31:58,15,2,20.8,1.0,8.0,7.8,2,1,1.00,CYCLE,W
IND,208,34217,63753,09/08/2021,13:01:48,15,2,20.3,1.0,341.2,341.0,2,1,1.00,CYCLE,W
IND,208,34217,63753,09/08/2021,13:03:36,15,2,20.0,1.0,10.8,10.6,2,1,1.00,CYCLE,W
IND,208,34217,63753,09/08/2021,13:03:36,15,2,19.3,1.1,0.3,0.1,2,1,1.00,CYCLE,W
IND,208,34217,63753,09/08/2021,13:11:32,15,2,19.5,1.1,135.2,134.9,2,1,1.00,CYCLE,W
IND,208,34217,63753,09/08/2021,13:22:19,15,2,15.5,0.4,13.2,12.9,2,1,1.00,CYCLE,W
IND,208,34217,63753,09/08/2021,13:39:57,15,2,23.1,1.1,17.9,11.9,2,1,1.00,CYCLE,W
IND,208,34217,63753,09/08/2021,14:12:43,15,2,16.5,1.1,46.7,46.4,2,1,1.00,CYCLE,W
IND,208,34217,63753,09/08/2021,14:32:22,15,2,20.8,1.1,299.3,298.9,2,1,1.00,CYCLE,W
IND,208,34217,63753,09/08/2021,14:38:14,15,2,19.3,1.1,148.2,147.8,2,1,1.00,CYCLE,W
IND,208,34217,63753,09/08/2021,16:19:02,15,2,28.9,1.1,141.2,140.9,2,1,1.00,CYCLE,W
IND,208,34217,63753,09/08/2021,16:30:20,15,2,21.5,1.0,678.1,677.9,2,1,1.00,CYCLE,W
IND,208,34217,63753,09/08/2021,16:40:38,15,2,16.3,1.1,39.8,39.5,2,1,1.00,CYCLE,W
IND,208,34217,63753,09/08/2021,16:50:45,15,2,23.3,1.1,54.0,53.7,2,1,1.00,CYCLE,W
IND,208,34217,63753,09/08/2021,17:10:04,15,2,19.3,1.1,42.4,42.1,2,1,1.00,CYCLE,W
IND,208,34217,63753,09/08/2021,17:14:04,15,2,17.0,1.0,239.6,239.4,2,1,1.00,CYCLE,W
IND,208,34217,63753,09/08/2021,17:15:23,15,2,21.8,1.1,52.2,52.0,2,1,1.00,CYCLE,W
IND,208,34217,63753,09/08/2021,17:16:03,15,2,20.2,1.0,40.0,39.8,2,1,1.00,CYCLE,W
IND,208,34217,63753,09/08/2021,17:17:29,15,2,26.8,1.1,37.3,37.0,2,1,1.00,CYCLE,W
IND,208,34217,63753,09/08/2021,17:30:03,15,2,20.4,1.0,8.6,8.3,2,1,1.00,CYCLE,W
IND,208,34217,63753,09/08/2021,17:43:47,15,2,12.8,1.0,186.5,186.0,2,1,1.00,CYCLE,W
IND,208,34217,63753,09/08/2021,17:57:54,15,2,22.5,1.0,356.9,356.5,2,1,1.00,CYCLE,W
IND,208,34217,63753,09/08/2021,18:16:34,15,2,25.3,1.0,395.6,395.3,2,1,1.00,CYCLE,W
IND,208,34217,63753,09/08/2021,18:17:22,15,2,18.4,1.0,48.0,47.8,2,1,1.00,CYCLE,W
IND,208,34217,63753,09/08/2021,18:34:17,15,2,4.1,0.0,96.3,96.0,2,1,1.00,CYCLE,W
IND,208,34217,63753,09/08/2021,18:49:26,15,2,16.0,1.1,46.7,46.4,2,1,1.00,CYCLE,W
IND,208,34217,63753,09/08/2021,18:52:53,15,2,15.8,1.0,140.5,140.2,2,1,1.00,CYCLE,W
IND,208,34217,63753,09/08/2021,19:12:43,15,2,15.9,1.0,34.9,34.6,2,1,1.00,CYCLE,W
IND,208,34217,63753,09/08/2021,19:49:41,15,2,20.5,1.1,311.8,311.5,2,1,1.00,CYCLE,W
IND,208,34217,63753,09/08/2021,20:57:58,15,2,12.6,1.1,418.6,418.3,2,1,1.00,CYCLE,W
IND,208,34217,63753,10/08/2021,05:18:22,15,2,25.1,1.1,8271.7,8271.3,2,1,1.00,CYCLE,W
IND,208,34217,63753,10/08/2021,05:46:04,15,2,27.4,1.0,588.1,587.8,2,1,1.00,CYCLE,W
IND,208,34217,63753,10/08/2021,06:16:47,15,2,21.1,1.1,1642.9,1642.5,2,1,1.00,CYCLE,W
IND,208,34217,63753,10/08/2021,06:37:36,15,2,23.6,1.0,1249.1,1248.9,2,1,1.00,CYCLE,W
IND,208,34217,63753,10/08/2021,07:09:31,15,2,16.3,1.1,29.2,28.9,2,1,1.00,CYCLE,W
IND,208,34217,63753,10/08/2021,07:14:35,15,2,19.6,1.0,207.0,206.8,2,1,1.00,CYCLE,W
IND,208,34217,63753,10/08/2021,07:27:31,15,2,21.7,1.1,24.6,24.3,2,1,1.00,CYCLE,W
IND,208,34217,63753,10/08/2021,07:36:51,15,2,20.9,1.0,243.2,242.9,2,1,1.00,CYCLE,W
