DATA_TYPE,TIS_DATA_REQUEST,SITE_XN_ROUTE,LOC_LEG,DATE,TIME,CLASS,LANE,SPEED,WHEELBASE,HEADWAY,GAP,AXLE,AXLE_GROUPING,RHO,VEHICLE,DIRECTION
IND,208,10488,24027,19/07/2021,02:29:32,15,1,28.2,1.0,2634.0,2633.7,2,1,1.00,CYCLE,N
IND,208,10488,24027,19/07/2021,04:55:20,15,1,26.2,1.0,4973.2,4973.0,2,1,1.00,CYCLE,N
IND,208,10488,24027,19/07/2021,05:04:19,15,1,23.4,1.1,337.2,336.9,2,1,1.00,CYCLE,N
IND,208,10488,24027,19/07/2021,05:16:37,15,1,22.5,1.0,266.7,266.5,2,1,1.00,CYCLE,N
IND,208,10488,24027,19/07/2021,05:41:17,15,1,18.3,1.0,1480.3,1480.1,2,1,1.00,CYCLE,N
IND,208,10488,24027,19/07/2021,05:48:20,15,1,30.7,1.0,297.0,296.6,2,1,1.00,CYCLE,N
IND,208,10488,24027,19/07/2021,06:09:25,15,1,30.8,1.0,1264.7,1264.6,2,1,1.00,CYCLE,N
IND,208,10488,24027,19/07/2021,06:29:03,15,1,25.6,0.9,1177.6,1177.5,2,1,1.00,CYCLE,N
IND,208,10488,24027,19/07/2021,06:42:09,15,1,31.8,1.0,786.0,785.9,2,1,1.00,CYCLE,N
IND,208,10488,24027,19/07/2021,06:49:46,15,1,39.4,1.1,457.0,456.9,2,1,1.00,CYCLE,N
IND,208,10488,24027,19/07/2021,06:50:12,15,1,25.3,1.0,26.5,26.4,2,1,1.00,CYCLE,N
IND,208,10488,24027,19/07/2021,07:03:20,15,1,45.6,1.0,787.7,787.7,2,1,0.77,CYCLE,N
IND,208,10488,24027,19/07/2021,07:10:20,15,1,25.9,1.0,420.6,419.6,2,1,1.00,CYCLE,N
IND,208,10488,24027,19/07/2021,07:10:22,15,1,28.9,0.9,1.4,1.3,2,1,1.00,CYCLE,N
IND,208,10488,24027,19/07/2021,07:11:35,15,1,29.2,1.0,73.1,73.0,2,1,1.00,CYCLE,N
