DATA_TYPE,TIS_DATA_REQUEST,SITE_XN_ROUTE,LOC_LEG,DATE,TIME,CLASS,LANE,SPEED,WHEELBASE,HEADWAY,GAP,AXLE,AXLE_GROUPING,RHO,VEHICLE,DIRECTION
IND,208,34217,63752,06/09/2021,06:23:02,15,1,21.5,1.1,1971.9,1971.5,2,1,1.00,CYCLE,E
IND,208,34217,63752,06/09/2021,07:32:42,15,1,23.7,1.0,208.7,208.3,2,1,1.00,CYCLE,E
IND,208,34217,63752,06/09/2021,08:19:17,15,1,22.2,1.0,133.1,132.6,2,1,1.00,CYCLE,E
IND,208,34217,63753,06/09/2021,08:36:29,15,0,28.8,0.2,418.7,418.4,2,1,1.00,CYCLE,W
IND,208,34217,63753,06/09/2021,08:44:20,15,0,33.2,0.2,12.2,11.8,2,1,1.00,CYCLE,W
IND,208,34217,63752,06/09/2021,08:56:29,15,1,24.3,1.0,119.9,119.5,2,1,1.00,CYCLE,E
IND,208,34217,63752,06/09/2021,08:59:11,15,1,15.2,1.1,162.2,162.1,2,1,1.00,CYCLE,E
IND,208,34217,63753,06/09/2021,09:27:04,15,0,25.9,0.1,1572.0,1571.3,2,1,1.00,CYCLE,W
IND,208,34217,63753,06/09/2021,09:53:48,15,0,39.6,0.2,41.9,41.5,2,1,1.00,CYCLE,W
IND,208,34217,63752,06/09/2021,10:10:20,15,1,19.8,1.0,193.1,192.7,2,1,1.00,CYCLE,E
IND,208,34217,63752,06/09/2021,10:29:46,15,1,15.6,1.0,47.6,47.1,2,1,1.00,CYCLE,E
IND,208,34217,63752,06/09/2021,10:34:56,15,1,11.6,1.0,158.2,157.8,2,1,1.00,CYCLE,E
IND,208,34217,63752,06/09/2021,10:56:29,15,1,15.2,1.1,16.8,16.5,2,1,1.00,CYCLE,E
IND,208,34217,63753,06/09/2021,11:47:18,15,0,29.4,0.2,10.5,10.5,2,1,1.00,CYCLE,W
IND,208,34217,63752,06/09/2021,11:49:35,15,1,27.3,1.1,75.3,74.9,2,1,1.00,CYCLE,E
IND,208,34217,63752,06/09/2021,11:51:18,15,1,25.1,1.0,103.5,103.3,2,1,1.00,CYCLE,E
IND,208,34217,63752,06/09/2021,12:13:45,15,1,16.9,1.1,228.4,227.9,2,1,1.00,CYCLE,E
IND,208,34217,63753,06/09/2021,13:05:56,15,0,24.8,1.1,187.5,187.1,2,1,1.00,CYCLE,W
IND,208,34217,63752,06/09/2021,13:55:47,15,1,31.1,1.1,144.8,144.3,2,1,1.00,CYCLE,E
IND,208,34217,63752,06/09/2021,13:57:09,15,1,13.9,1.1,81.7,81.2,2,1,1.00,CYCLE,E
IND,208,34217,63752,06/09/2021,14:58:33,15,1,22.3,1.0,41.9,41.6,2,1,1.00,CYCLE,E
IND,208,34217,63752,06/09/2021,15:39:49,15,1,15.6,1.0,47.9,47.4,2,1,1.00,CYCLE,E
IND,208,34217,63752,06/09/2021,15:46:55,15,1,16.5,1.2,84.7,84.3,2,1,1.00,CYCLE,E
IND,208,34217,63753,06/09/2021,15:50:00,15,0,34.3,0.3,153.3,152.8,2,1,1.00,CYCLE,W
IND,208,34217,63752,06/09/2021,16:11:50,15,1,20.2,1.0,683.9,683.2,2,1,1.00,CYCLE,E
IND,208,34217,63752,06/09/2021,16:13:50,15,1,18.2,1.0,47.0,46.7,2,1,1.00,CYCLE,E
IND,208,34217,63752,06/09/2021,16:14:19,15,1,16.9,0.9,26.1,25.8,2,1,1.00,CYCLE,E
IND,208,34217,63752,06/09/2021,16:23:24,15,1,28.1,1.0,10.4,9.8,2,1,1.00,CYCLE,E
IND,208,34217,63752,06/09/2021,16:53:26,15,1,9.6,1.0,156.9,156.5,2,1,1.00,CYCLE,E
IND,208,34217,63752,06/09/2021,17:05:59,15,1,27.3,1.0,163.2,162.7,2,1,1.00,CYCLE,E
IND,208,34217,63752,06/09/2021,17:06:31,15,1,17.4,1.0,32.7,32.6,2,1,1.00,CYCLE,E
IND,208,34217,63752,06/09/2021,17:35:25,15,1,17.1,1.1,184.1,183.7,2,1,1.00,CYCLE,E
IND,208,34217,63752,06/09/2021,17:46:38,15,1,22.7,1.1,178.9,178.5,2,1,1.00,CYCLE,E
IND,208,34217,63752,06/09/2021,17:53:29,15,1,17.8,1.1,36.9,36.5,2,1,1.00,CYCLE,E
IND,208,34217,63752,06/09/2021,18:07:48,15,1,14.5,1.1,26.6,26.2,2,1,1.00,CYCLE,E
IND,208,34217,63752,06/09/2021,18:13:24,15,1,18.2,1.0,62.8,62.4,2,1,1.00,CYCLE,E
IND,208,34217,63752,06/09/2021,18:17:54,15,1,15.2,1.0,270.1,269.8,2,1,1.00,CYCLE,E
IND,208,34217,63752,06/09/2021,18:17:59,15,1,17.1,1.0,5.2,4.9,2,1,1.00,CYCLE,E
IND,208,34217,63752,06/09/2021,18:23:42,15,1,12.4,1.1,150.0,149.4,2,1,1.00,CYCLE,E
IND,208,34217,63752,06/09/2021,18:40:39,15,1,13.7,1.0,69.9,69.5,2,1,1.00,CYCLE,E
IND,208,34217,63752,06/09/2021,19:26:53,15,1,25.0,1.1,37.7,37.4,2,1,1.00,CYCLE,E
IND,208,34217,63752,06/09/2021,20:52:51,15,1,26.7,1.0,41.8,41.5,2,1,1.00,CYCLE,E
IND,208,34217,63752,06/09/2021,22:23:36,15,1,15.4,1.1,4131.8,4131.5,2,1,1.00,CYCLE,E
IND,208,34217,63752,07/09/2021,06:23:27,15,1,25.0,1.1,23760.0,23759.6,2,1,1.00,CYCLE,E
IND,208,34217,63752,07/09/2021,07:30:42,15,1,23.6,1.0,86.1,85.8,2,1,1.00,CYCLE,E
IND,208,34217,63752,07/09/2021,07:38:51,15,1,18.6,1.0,489.8,489.7,2,1,1.00,CYCLE,E
IND,208,34217,63752,07/09/2021,07:57:26,15,1,16.6,1.1,343.4,342.7,2,1,1.00,CYCLE,E
IND,208,34217,63752,07/09/2021,07:57:27,15,1,16.5,1.1,1.0,0.7,2,1,1.00,CYCLE,E
