DATA_TYPE,TIS_DATA_REQUEST,SITE_XN_ROUTE,LOC_LEG,DATE,TIME,CLASS,LANE,SPEED,WHEELBASE,HEADWAY,GAP,AXLE,AXLE_GROUPING,RHO,VEHICLE,DIRECTION
IND,208,6592,59452,28/12/2020,00:26:01,15,1,21.1,1.0,0.0,0.1,2,1,1.00,CYCLE,N
IND,208,6592,59453,28/12/2020,01:29:41,15,0,21.9,1.1,3819.7,3819.7,2,1,1.00,CYCLE,S
IND,208,6592,59452,28/12/2020,01:30:53,15,1,26.9,1.1,3892.0,3891.8,2,1,1.00,CYCLE,N
IND,208,6592,59452,28/12/2020,01:52:57,15,1,20.9,1.1,1323.7,1323.6,2,1,1.00,CYCLE,N
IND,208,6592,59453,28/12/2020,03:39:49,15,0,20.2,1.1,7808.6,7808.4,2,1,1.00,CYCLE,S
IND,208,6592,59453,28/12/2020,04:10:44,15,0,17.0,1.0,1854.7,1854.5,2,1,1.00,CYCLE,S
IND,208,6592,59453,28/12/2020,04:28:51,15,0,26.8,1.0,1086.5,1086.3,2,1,1.00,CYCLE,S
IND,208,6592,59453,28/12/2020,04:36:13,15,0,23.2,1.0,442.5,442.4,2,1,1.00,CYCLE,S
IND,208,6592,59452,28/12/2020,04:40:40,15,1,23.0,1.0,10063.6,10063.4,2,1,1.00,CYCLE,N
IND,208,6592,59453,28/12/2020,04:42:33,15,0,27.6,1.0,379.8,379.6,2,1,1.00,CYCLE,S
IND,208,6592,59453,28/12/2020,04:43:36,15,0,29.4,1.0,62.9,62.8,2,1,1.00,CYCLE,S
IND,208,6592,59453,28/12/2020,04:44:56,15,0,25.1,1.0,79.8,79.7,2,1,1.00,CYCLE,S
IND,208,6592,59453,28/12/2020,04:51:47,15,0,26.9,1.0,411.7,411.6,2,1,1.00,CYCLE,S
IND,208,6592,59453,28/12/2020,05:04:49,15,0,31.6,1.0,781.9,781.8,2,1,1.00,CYCLE,S
IND,208,6592,59453,28/12/2020,05:07:47,15,0,29.5,1.0,178.0,177.9,2,1,1.00,CYCLE,S
IND,208,6592,59453,28/12/2020,05:10:55,15,0,23.3,1.0,187.4,187.3,2,1,1.00,CYCLE,S
IND,208,6592,59453,28/12/2020,05:10:55,15,0,23.3,1.0,0.0,0.0,2,1,1.00,CYCLE,S
IND,208,6592,59453,28/12/2020,05:11:06,15,0,36.7,1.0,11.2,11.1,2,1,1.00,CYCLE,S
IND,208,6592,59453,28/12/2020,05:21:02,15,0,28.2,1.0,596.6,596.4,2,1,1.00,CYCLE,S
IND,208,6592,59453,28/12/2020,05:21:04,15,0,28.1,1.0,1.3,1.2,2,1,1.00,CYCLE,S
IND,208,6592,59453,28/12/2020,05:22:24,15,0,28.5,1.0,80.6,80.4,2,1,1.00,CYCLE,S
IND,208,6592,59453,28/12/2020,05:35:18,15,0,28.0,1.1,773.8,773.6,2,1,1.00,CYCLE,S
IND,208,6592,59453,28/12/2020,05:38:35,15,0,20.3,1.0,196.5,196.4,2,1,1.00,CYCLE,S
