DATA_TYPE,TIS_DATA_REQUEST,SITE_XN_ROUTE,LOC_LEG,DATE,TIME,CLASS,LANE,SPEED,WHEELBASE,HEADWAY,GAP,AXLE,AXLE_GROUPING,RHO,VEHICLE,DIRECTION
IND,208,9077,23042,27/09/2021,05:36:28,15,1,21.8,0.9,1423.5,1423.2,2,1,1.00,CYCLE,E
IND,208,9077,23042,27/09/2021,06:36:58,15,1,19.4,1.0,3629.6,3629.5,2,1,1.00,CYCLE,E
IND,208,9077,23042,27/09/2021,06:46:08,15,1,22.7,0.9,88.0,87.9,2,1,1.00,CYCLE,E
IND,208,9077,23042,27/09/2021,06:50:53,15,1,20.0,1.1,285.2,285.1,2,1,1.00,CYCLE,E
IND,208,9077,23042,27/09/2021,06:58:05,15,1,29.9,0.9,432.3,432.2,2,1,1.00,CYCLE,E
IND,208,9077,23042,27/09/2021,07:08:53,15,1,24.0,0.9,647.3,647.1,2,1,1.00,CYCLE,E
IND,208,9077,23042,27/09/2021,07:09:26,15,1,25.4,0.9,33.1,32.9,2,1,1.00,CYCLE,E
IND,208,9077,23042,27/09/2021,07:11:08,15,1,22.0,1.0,102.0,101.9,2,1,1.00,CYCLE,E
IND,208,9077,23042,27/09/2021,07:20:58,15,1,24.8,1.0,366.4,366.2,2,1,1.00,CYCLE,E
IND,208,9077,23042,27/09/2021,07:21:49,15,1,25.7,1.0,51.1,51.0,2,1,1.00,CYCLE,E
IND,208,9077,23042,27/09/2021,07:25:33,15,1,18.5,1.0,223.8,223.6,2,1,1.00,CYCLE,E
IND,208,9077,23042,27/09/2021,07:33:15,15,1,18.7,1.2,461.6,461.4,2,1,1.00,CYCLE,E
IND,208,9077,23042,27/09/2021,07:33:33,15,1,22.2,0.9,17.9,17.7,2,1,1.00,CYCLE,E
IND,208,9077,23042,27/09/2021,07:36:40,15,1,13.9,1.0,187.5,187.4,2,1,1.00,CYCLE,E
IND,208,9077,23042,27/09/2021,07:40:39,15,1,21.0,1.0,238.3,238.0,2,1,1.00,CYCLE,E
IND,208,9077,23042,27/09/2021,07:53:43,15,1,18.6,1.0,784.1,784.0,2,1,1.00,CYCLE,E
IND,208,9077,23042,27/09/2021,07:55:34,15,1,28.5,0.8,111.1,110.9,2,1,0.80,CYCLE,E
IND,208,9077,23042,27/09/2021,07:57:54,15,1,19.4,1.0,139.8,139.7,2,1,1.00,CYCLE,E
IND,208,9077,23042,27/09/2021,07:58:29,15,1,25.9,1.1,35.7,35.5,2,1,1.00,CYCLE,E
IND,208,9077,23042,27/09/2021,08:02:18,15,1,20.2,1.0,228.2,228.1,2,1,1.00,CYCLE,E
IND,208,9077,23042,27/09/2021,08:07:50,15,1,20.2,1.0,332.5,332.4,2,1,1.00,CYCLE,E
IND,208,9077,23042,27/09/2021,08:13:08,15,1,21.7,1.1,317.9,317.7,2,1,1.00,CYCLE,E
IND,208,9077,23042,27/09/2021,08:18:57,15,1,23.1,1.0,348.8,348.6,2,1,1.00,CYCLE,E
