DATA_TYPE,TIS_DATA_REQUEST,SITE_XN_ROUTE,LOC_LEG,DATE,TIME,CLASS,LANE,SPEED,WHEELBASE,HEADWAY,GAP,AXLE,AXLE_GROUPING,RHO,VEHICLE,DIRECTION
IND,208,7584,59445,16/08/2021,05:55:19,15,1,23.6,1.1,76.9,76.8,2,1,1.00,CYCLE,N
IND,208,7584,59445,16/08/2021,06:07:58,15,1,30.5,1.0,759.6,759.4,2,1,1.00,CYCLE,N
IND,208,7584,59445,16/08/2021,06:22:27,15,1,21.5,1.0,868.7,868.6,2,1,1.00,CYCLE,N
IND,208,7584,59445,16/08/2021,06:25:25,15,1,29.8,1.0,178.1,177.9,2,1,1.00,CYCLE,N
IND,208,7584,59445,16/08/2021,06:28:09,15,1,26.8,1.0,164.4,164.3,2,1,1.00,CYCLE,N
IND,208,7584,59468,16/08/2021,06:30:28,15,0,27.1,1.0,4384.3,4384.3,2,1,1.00,CYCLE,S
IND,208,7584,59445,16/08/2021,06:35:11,15,1,24.0,1.0,421.7,421.6,2,1,1.00,CYCLE,N
IND,208,7584,59445,16/08/2021,06:35:11,15,1,24.4,1.0,0.3,0.2,2,1,1.00,CYCLE,N
IND,208,7584,59445,16/08/2021,06:35:27,15,1,27.1,1.1,15.7,15.5,2,1,1.00,CYCLE,N
IND,208,7584,59445,16/08/2021,06:35:27,15,1,28.1,1.1,0.4,0.2,2,1,1.00,CYCLE,N
IND,208,7584,59445,16/08/2021,06:45:26,15,1,25.3,1.1,598.6,598.5,2,1,1.00,CYCLE,N
IND,208,7584,59445,16/08/2021,06:50:29,15,1,26.5,1.0,302.4,302.3,2,1,1.00,CYCLE,N
IND,208,7584,59445,16/08/2021,06:50:59,15,1,23.9,1.1,30.8,30.7,2,1,1.00,CYCLE,N
IND,208,7584,59445,16/08/2021,06:56:01,15,1,28.4,1.1,302.0,301.8,2,1,1.00,CYCLE,N
IND,208,7584,59445,16/08/2021,06:58:13,15,1,25.8,1.0,131.7,131.6,2,1,1.00,CYCLE,N
IND,208,7584,59468,16/08/2021,06:58:33,15,0,26.0,1.1,201.5,200.5,2,1,1.00,CYCLE,S
IND,208,7584,59468,16/08/2021,06:58:33,15,0,25.4,1.0,0.3,0.2,2,1,1.00,CYCLE,S
IND,208,7584,59468,16/08/2021,07:02:16,15,0,21.2,1.0,71.0,71.0,2,1,1.00,CYCLE,S
IND,208,7584,59468,16/08/2021,07:06:19,15,0,25.4,1.1,193.9,193.8,2,1,1.00,CYCLE,S
IND,208,7584,59468,16/08/2021,07:07:06,15,0,22.6,1.1,46.7,46.5,2,1,1.00,CYCLE,S
IND,208,7584,59468,16/08/2021,07:09:32,15,0,27.4,1.1,145.4,145.3,2,1,1.00,CYCLE,S
IND,208,7584,59468,16/08/2021,07:10:14,15,0,28.3,1.0,42.6,42.4,2,1,1.00,CYCLE,S
IND,208,7584,59445,16/08/2021,07:16:22,15,1,23.4,1.1,1088.8,1088.6,2,1,1.00,CYCLE,N
IND,208,7584,59445,16/08/2021,07:16:40,15,1,19.9,1.0,18.0,17.8,2,1,0.57,CYCLE,N
IND,208,7584,59445,16/08/2021,07:17:17,15,1,21.3,1.0,37.7,37.5,2,1,1.00,CYCLE,N
IND,208,7584,59445,16/08/2021,07:19:10,15,1,28.2,1.1,112.5,112.3,2,1,1.00,CYCLE,N
IND,208,7584,59445,16/08/2021,07:19:37,15,1,31.3,1.0,26.9,26.7,2,1,1.00,CYCLE,N
IND,208,7584,59445,16/08/2021,07:21:04,15,1,10.3,0.9,86.9,86.8,2,1,1.00,CYCLE,N
IND,208,7584,59468,16/08/2021,07:25:21,15,0,21.9,1.1,907.2,907.0,2,1,1.00,CYCLE,S
IND,208,7584,59445,16/08/2021,07:25:31,15,1,20.5,1.1,267.6,267.2,2,1,1.00,CYCLE,N
IND,208,7584,59468,16/08/2021,07:25:56,15,0,19.5,1.0,35.1,34.9,2,1,1.00,CYCLE,S
IND,208,7584,59445,16/08/2021,07:26:37,15,1,24.7,1.2,65.5,65.3,2,1,1.00,CYCLE,N
IND,208,7584,59468,16/08/2021,07:27:15,15,0,23.0,1.0,78.7,78.5,2,1,1.00,CYCLE,S
IND,208,7584,59445,16/08/2021,07:30:15,15,1,23.4,1.1,218.5,218.3,2,1,1.00,CYCLE,N
IND,208,7584,59468,16/08/2021,07:31:00,15,0,25.5,1.0,224.8,224.6,2,1,1.00,CYCLE,S
IND,208,7584,59445,16/08/2021,07:33:17,15,1,28.5,1.0,181.5,181.4,2,1,1.00,CYCLE,N
IND,208,7584,59468,16/08/2021,07:36:53,15,0,12.4,1.0,352.7,352.6,2,1,1.00,CYCLE,S
IND,208,7584,59445,16/08/2021,07:39:20,15,1,22.0,1.0,363.3,363.2,2,1,1.00,CYCLE,N
IND,208,7584,59468,16/08/2021,07:39:26,15,0,13.7,1.1,153.2,152.9,2,1,1.00,CYCLE,S
IND,208,7584,59468,16/08/2021,07:46:04,15,0,22.4,1.0,398.6,398.3,2,1,1.00,CYCLE,S
IND,208,7584,59468,16/08/2021,07:46:45,15,0,6.3,1.0,40.6,40.4,2,1,0.67,CYCLE,S
IND,208,7584,59445,16/08/2021,07:46:49,15,1,34.2,1.0,449.2,449.1,2,1,1.00,CYCLE,N
IND,208,7584,59468,16/08/2021,07:47:04,15,0,25.9,1.0,18.8,18.3,2,1,1.00,CYCLE,S
IND,208,7584,59468,16/08/2021,07:47:29,15,0,17.3,1.1,25.6,25.4,2,1,1.00,CYCLE,S
IND,208,7584,59468,16/08/2021,07:49:13,15,0,22.5,1.0,103.6,103.4,2,1,1.00,CYCLE,S
IND,208,7584,59445,16/08/2021,07:49:58,15,1,29.6,1.1,188.7,188.6,2,1,1.00,CYCLE,N
IND,208,7584,59445,16/08/2021,07:54:13,15,1,20.3,1.0,255.1,254.9,2,1,1.00,CYCLE,N
IND,208,7584,59445,16/08/2021,07:55:20,15,1,26.3,1.1,66.4,66.2,2,1,1.00,CYCLE,N
IND,208,7584,59445,16/08/2021,07:56:15,15,1,23.1,1.0,55.7,55.6,2,1,1.00,CYCLE,N
IND,208,7584,59445,16/08/2021,07:58:04,15,1,20.2,1.1,108.5,108.3,2,1,1.00,CYCLE,N
IND,208,7584,59445,16/08/2021,07:58:04,15,1,18.8,1.0,0.3,0.1,2,1,1.00,CYCLE,N
IND,208,7584,59468,16/08/2021,07:58:18,15,0,22.1,1.0,544.5,544.3,2,1,1.00,CYCLE,S
IND,208,7584,59445,16/08/2021,08:01:59,15,1,25.5,0.9,235.2,234.9,2,1,1.00,CYCLE,N
IND,208,7584,59445,16/08/2021,08:09:18,15,1,28.1,1.1,251.0,250.3,2,1,1.00,CYCLE,N
IND,208,7584,59468,16/08/2021,08:11:27,15,0,19.9,1.0,789.9,789.7,2,1,1.00,CYCLE,S
IND,208,7584,59445,16/08/2021,08:18:44,15,1,25.1,1.0,565.8,565.7,2,1,1.00,CYCLE,N
IND,208,7584,59445,16/08/2021,08:20:46,15,1,16.4,1.0,121.7,121.6,2,1,1.00,CYCLE,N
IND,208,7584,59445,16/08/2021,08:20:50,15,1,15.1,1.1,3.8,3.6,2,1,1.00,CYCLE,N
IND,208,7584,59445,16/08/2021,08:22:25,15,1,30.1,1.0,95.0,94.7,2,1,1.00,CYCLE,N
IND,208,7584,59445,16/08/2021,08:22:25,15,1,30.3,1.0,0.2,0.1,2,1,1.00,CYCLE,N
IND,208,7584,59445,16/08/2021,08:24:15,15,1,23.5,1.0,110.0,109.9,2,1,1.00,CYCLE,N
IND,208,7584,59445,16/08/2021,08:24:41,15,1,24.4,1.1,26.4,26.2,2,1,1.00,CYCLE,N
IND,208,7584,59468,16/08/2021,08:24:48,15,0,17.0,1.1,412.8,412.8,2,1,1.00,CYCLE,S
IND,208,7584,59468,16/08/2021,08:24:51,15,0,16.5,1.1,2.9,2.7,2,1,1.00,CYCLE,S
IND,208,7584,59445,16/08/2021,08:24:55,15,1,31.9,1.0,14.2,14.1,2,1,1.00,CYCLE,N
IND,208,7584,59445,16/08/2021,08:27:44,15,1,28.5,1.0,169.1,169.0,2,1,1.00,CYCLE,N
IND,208,7584,59468,16/08/2021,08:30:35,15,0,26.2,1.0,343.7,343.5,2,1,1.00,CYCLE,S
IND,208,7584,59445,16/08/2021,08:30:59,15,1,27.8,1.0,194.9,194.8,2,1,1.00,CYCLE,N
IND,208,7584,59468,16/08/2021,08:31:31,15,0,27.1,1.0,56.2,56.0,2,1,1.00,CYCLE,S
IND,208,7584,59468,16/08/2021,08:32:05,15,0,23.2,1.0,33.9,33.7,2,1,1.00,CYCLE,S
IND,208,7584,59468,16/08/2021,08:33:22,15,0,26.3,1.0,77.0,76.8,2,1,1.00,CYCLE,S
IND,208,7584,59445,16/08/2021,08:34:30,15,1,24.5,1.0,210.9,210.8,2,1,1.00,CYCLE,N
IND,208,7584,59445,16/08/2021,08:36:12,15,1,26.0,1.0,101.2,101.1,2,1,1.00,CYCLE,N
IND,208,7584,59445,16/08/2021,08:38:38,15,1,19.5,1.0,146.0,145.9,2,1,1.00,CYCLE,N
IND,208,7584,59468,16/08/2021,08:40:34,15,0,26.3,1.0,169.3,169.3,2,1,1.00,CYCLE,S
IND,208,7584,59468,16/08/2021,08:45:01,15,0,20.6,1.1,266.8,266.6,2,1,1.00,CYCLE,S
IND,208,7584,59445,16/08/2021,08:46:34,15,1,18.0,1.0,476.1,476.0,2,1,1.00,CYCLE,N
IND,208,7584,59445,16/08/2021,08:47:56,15,1,12.9,1.0,82.3,82.1,2,1,1.00,CYCLE,N
IND,208,7584,59445,16/08/2021,08:57:16,15,1,22.3,1.0,560.0,559.6,2,1,1.00,CYCLE,N
IND,208,7584,59445,16/08/2021,08:57:41,15,1,29.2,1.1,24.6,24.4,2,1,1.00,CYCLE,N
IND,208,7584,59445,16/08/2021,08:57:50,15,1,16.3,1.1,9.2,9.1,2,1,1.00,CYCLE,N
IND,208,7584,59445,16/08/2021,09:00:09,15,1,21.4,1.0,139.4,139.1,2,1,1.00,CYCLE,N
IND,208,7584,59468,16/08/2021,09:02:02,15,0,23.8,1.0,1020.9,1020.7,2,1,1.00,CYCLE,S
IND,208,7584,59468,16/08/2021,09:02:03,15,0,23.4,1.0,0.7,0.5,2,1,1.00,CYCLE,S
IND,208,7584,59468,16/08/2021,09:02:28,15,0,18.0,1.1,25.1,24.9,2,1,1.00,CYCLE,S
IND,208,7584,59445,16/08/2021,09:05:44,15,1,26.8,1.0,334.5,334.3,2,1,1.00,CYCLE,N
IND,208,7584,59468,16/08/2021,09:06:13,15,0,24.3,1.0,225.4,225.2,2,1,1.00,CYCLE,S
IND,208,7584,59468,16/08/2021,09:10:47,15,0,21.1,1.1,274.0,273.8,2,1,1.00,CYCLE,S
IND,208,7584,59468,16/08/2021,09:12:54,15,0,20.9,1.0,126.7,126.5,2,1,1.00,CYCLE,S
IND,208,7584,59468,16/08/2021,09:14:58,15,0,16.9,1.0,124.3,124.1,2,1,1.00,CYCLE,S
IND,208,7584,59445,16/08/2021,09:15:07,15,1,18.6,1.1,563.4,563.3,2,1,1.00,CYCLE,N
IND,208,7584,59445,16/08/2021,09:15:28,15,1,29.8,1.0,20.7,20.5,2,1,1.00,CYCLE,N
IND,208,7584,59468,16/08/2021,09:18:07,15,0,12.3,1.0,188.7,188.5,2,1,1.00,CYCLE,S
IND,208,7584,59468,16/08/2021,09:21:29,15,0,14.7,1.1,202.2,201.9,2,1,1.00,CYCLE,S
IND,208,7584,59445,16/08/2021,09:23:45,15,1,25.4,1.1,99.1,98.4,2,1,1.00,CYCLE,N
IND,208,7584,59468,16/08/2021,09:30:10,15,0,25.7,1.1,521.5,521.3,2,1,1.00,CYCLE,S
IND,208,7584,59468,16/08/2021,09:34:35,15,0,14.8,1.0,265.0,264.8,2,1,1.00,CYCLE,S
IND,208,7584,59468,16/08/2021,09:37:20,15,0,23.0,1.2,164.3,164.0,2,1,1.00,CYCLE,S
IND,208,7584,59468,16/08/2021,09:38:41,15,0,18.8,1.0,81.2,81.0,2,1,1.00,CYCLE,S
IND,208,7584,59468,16/08/2021,09:38:42,15,0,18.6,1.0,0.8,0.6,2,1,1.00,CYCLE,S
IND,208,7584,59445,16/08/2021,09:41:51,15,1,21.1,1.0,219.4,219.1,2,1,1.00,CYCLE,N
IND,208,7584,59468,16/08/2021,09:42:09,15,0,19.6,1.1,207.5,207.3,2,1,1.00,CYCLE,S
IND,208,7584,59468,16/08/2021,09:44:41,15,0,19.8,1.0,151.4,151.2,2,1,1.00,CYCLE,S
IND,208,7584,59468,16/08/2021,09:44:41,15,0,19.8,1.0,0.0,0.0,2,1,1.00,CYCLE,S
